food,store_name,위도,경도
갈비탕,강남면옥 명동점,37.5641769138849,126.984548675895
갈비탕,송추가마골인어반 강남점,37.4993753300832,127.033803449711
갈비탕,최대감네,37.5740605788743,126.986112777089
갈비탕,우래옥,37.568218524634,126.998714470746
갈비탕,소고기땡기는날 값진식육,37.5190287583739,126.889685662006
갈비탕,남포면옥,37.5671463662203,126.981675952718
갈비탕,성북동면옥집,37.595893623474,126.988630794544
갈비탕,아차산통갈비탕,37.5526141553021,127.093072386551
갈비탕,한국회관,37.4983905097385,126.995611990694
갈비탕,옛맛서울불고기,37.5475077309865,126.919665629833
갈비탕,버드나무집 서초동본점,37.489105917218,127.031204470279
갈비탕,대원갈비,37.4860774134975,126.928946319973
갈비탕,화춘옥 청담점,37.5214834460024,127.037710249005
갈비탕,이조면옥,37.5684602013054,126.842249470641
갈비탕,서래냉면 롯데월드몰점,37.5137129859207,127.104301829165
갈비탕,서촌기와집 경복궁본점,37.5765029422752,126.970233707163
갈비탕,금성관 나주곰탕,37.5614253772141,126.97884383258
갈비탕,형제갈비,37.557838918578,126.937349643274
갈비탕,조선초가한끼 마포점,37.544433068066,126.944966011605
갈비탕,삼원가든,37.524930419988,127.03253030398
갈비탕,대관령 한우마을,37.5255648913174,127.026048899405
갈비탕,풍미연,37.6556680178593,127.064812888402
갈비탕,서울식당,37.5198728349076,126.859266123646
갈비탕,송추가마골 인어반 마포점,37.5439965080669,126.947481225372
갈비탕,성원갈비 명동본점,37.5610682509201,126.980044340355
갈비탕,워낭솔,37.58805268,126.917919544976
갈비탕,함경면옥,37.5785050343727,127.033173073072
갈비탕,회기왕갈비탕,37.592083723881,127.057546617482
갈비탕,비스타 워커힐 서울 명월관,37.5586287308609,127.11170683593
갈비탕,조선갈비,37.5580977734062,126.845529579093
갈비탕,갈비다움 역삼본점,37.502589421595,127.034962184701
갈비탕,더미 여의도점,37.5240806711634,126.924494536092
갈비탕,금성관나주곰탕 구로직영점,37.4826840834852,126.899902506754
갈비탕,이촌동면옥,37.5205863526971,126.967566716547
갈비탕,산삼청각,37.4935061446817,127.124918130747
갈비탕,조선옥,37.5667960482466,126.993638013279
갈비탕,하누에뜰,37.5562220380144,127.009149029038
갈비탕,광양본가,37.4987846719974,127.031703595662
갈비탕,갈비명가이상 길음신관,37.6038846878459,127.025725119816
갈비탕,논밭골 봉천점,37.4804825842774,126.945930883191
갈비탕,양천옥설렁탕,37.5377040353006,126.8639038703
갈비탕,문화옥,37.5681141854509,126.998397193903
갈비탕,김가네설렁탕,37.5652996507752,126.812122399757
갈비탕,이조갈비탕,37.4774584314125,127.038152322332
갈비탕,함흥본가면옥 건대점,37.5451753797741,127.079840875606
갈비탕,화로구이 독산점,37.4663299895583,126.895069862151
갈비탕,별천지설농탕,37.5559287284013,126.921135662547
갈비탕,봉산옥 서초동본점,37.4833822130797,127.012453383943
갈비탕,갈비명가이상 돈암본관,37.6014747915421,127.023654320416
갈비탕,서초면옥 서초본점,37.4910885865973,127.011028772579
갈비탕,우촌,37.5652676822664,126.990805381839
갈비탕,천가옥,37.5397646521033,127.12540825848
갈비탕,미도갈비,37.5687436136485,126.98600804159
갈비탕,명동관,37.4907059879875,127.056142941592
감자전,김창훈주막,37.5426384155402,127.069928145524
감자전,김창훈포차,37.5445850032811,127.069199422667
감자전,삼청동수제비,37.5846096603006,126.981924600907
감자전,난포,37.5470517097135,127.042673790996
감자전,메밀집,37.5101147039049,127.108636541259
감자전,난포 한남,37.5371637401106,126.999502271972
감자전,호족반 청담,37.5254584321276,127.036746588867
감자전,윤공 Korean Bistro,37.4786441406149,126.979583523977
감자전,오이지 대학로,37.581846526049,127.000184764119
감자전,갱생,37.5606914568637,127.040654945066
감자전,김창훈포차,37.5445850032811,127.069199422667
감자전,체부동잔치집,37.5765518168746,126.971493775769
감자전,서교주담 합정,37.549945208271,126.918230797481
감자전,잘빠진메밀 서촌 본점,37.5796676900695,126.970980878651
감자전,추상,37.5138009029084,126.892459584858
감자전,훼미리손칼국수보쌈,37.5495264804791,127.044629777329
감자전,금금 송리단길점,37.5089903710277,127.106225588918
감자전,이태원 주식,37.533186066559,126.990439241797
감자전,선덕칼국수 역삼본점,37.5032421366961,127.037233879111
감자전,성수온실 성수본점,37.5468549662722,127.046860046304
감자전,강남명전,37.5007656805118,127.025097670292
감자전,산들애건강밥상,37.6561351230062,126.949238788923
감자전,서교주담 신촌,37.5543323061814,126.93209722684
감자전,맹진사댁,37.4972744977285,127.121038226256
감자전,청류벽,37.49494258899,127.027426341397
감자전,잘빠진메밀 익선점,37.5740314463316,126.991491324226
감자전,주유별장 D타워점,37.5709958592808,126.978914477333
감자전,오이지 연남,37.5596602534091,126.925649637142
감자전,영원식당,37.526230418785,126.931053635796
감자전,하구,37.5738543194264,126.990428045431
감자전,쑥고개,37.4790745159002,126.95340085286
감자전,리북집,37.5087080835741,127.023588823983
감자전,골방,37.5139946050255,126.893738701859
감자전,삼각지 주식,37.5325680108282,126.972339944908
감자전,전주전집,37.4796678663785,126.980648374025
감자전,산울림1992,37.5546396238222,126.930526684887
감자전,신사전,37.5186341682999,127.022700919849
감자전,정성손칼국수,37.5313629570449,126.971354288232
감자전,피양콩할마니,37.5041098746658,127.055240972615
감자전,동구식당,37.5437359571182,127.051454476206
감자전,양옥주점,37.5679745986878,126.826720979429
감자전,만월당,37.4789763461956,126.955372417861
감자전,어슬 청담,37.5241044115478,127.041103537848
감자전,낯선,37.5095326947664,127.084571020777
감자전,강가네맷돌빈대떡,37.5325221098815,127.005448194526
감자전,우기식당,37.5090322024595,127.023450826915
감자전,들풀한상,37.5555074270899,126.919805526616
감자전,04판,37.5827129181786,127.00089632015
감자전,닭묵,37.5606312206415,126.832720625607
감자전,이제,37.5626191896178,126.925037539455
감자전,7.8 을지로,37.5684700882523,126.999430752104
감자전,금금 성수점,37.5398290032703,127.056657697488
감자전,서울에살기위하여,37.53286131823,127.005836965565
감자전,여의도 숯닭,37.5248769411722,126.905087792624
감자탕,솔샘뼈다귀감자탕,37.6313407443299,127.0218219414
감자탕,보승회관 논현역점,37.5086091733698,127.022086677152
감자탕,소문난성수감자탕,37.5428826481781,127.054408010395
감자탕,신동궁감자탕 역삼직영점,37.497887119026,127.032913354099
감자탕,신동궁 감자탕.뼈숯불구이 선릉직영점,37.5041064509375,127.052878172597
감자탕,일미집,37.5461484932303,126.978268548767
감자탕,청년감자탕 송파 본점,37.5104759345265,127.112940158573
감자탕,주은감자탕,37.5036784041247,127.096792714937
감자탕,광화문뚝감,37.5721010688002,126.972574367642
감자탕,신동궁감자탕 명동직영점,37.5656989785449,126.983961590445
감자탕,영동 감자탕,37.5569698565035,126.917869561498
감자탕,송가네감자탕 본점,37.5618364940379,126.924050688833
감자탕,송파감자국,37.5002861024206,127.10534189857
감자탕,돕감자탕전문점,37.5414795795911,127.069266367393
감자탕,동원집,37.5633404921113,126.991346531232
감자탕,탕탕집 논현본점,37.5106437319633,127.023030125548
감자탕,금바위감자탕,37.4937356416976,127.121801572914
감자탕,행복한 순정감자탕 직영1호점,37.4846614982049,127.120933640924
감자탕,장수감자탕,37.6103697389487,127.029581133227
감자탕,인생감자탕 합정점,37.5495504269391,126.910693686921
감자탕,신촌감자탕해물뼈찜,37.5591190960732,126.83809728245
감자탕,삼식이감자탕뼈해장국,37.4847435199787,127.043428096631
감자탕,청년감자탕 송파 본점,37.5104759345265,127.112940158573
감자탕,인생감자탕 합정점,37.5495504269391,126.910693686921
감자탕,양천뼈다귀본점,37.5253413877993,126.875142725618
감자탕,천하뼈다귀감자탕,37.6709178141373,127.055696156352
감자탕,태조감자국,37.5908139536716,127.017694871938
감자탕,이대조뼈다귀,37.5574756165145,126.922995104998
감자탕,한동길뼈다귀감자탕 신내본점,37.6169671050345,127.091360778797
감자탕,24시 용산원조감자탕,37.5547412641418,126.968797268006
감자탕,서부감자국,37.602260750611,126.926933124828
감자탕,원조감자탕 일미집 영등포직영점,37.5203676455329,126.904356638975
감자탕,청년감자탕 명일역점,37.5504590060233,127.144747978807
감자탕,통큰감자탕 건대본점,37.5454690289517,127.076832424205
감자탕,청년감자탕 강남역점,37.4951475238352,127.03256826852
감자탕,은성감자탕,37.526816841403,126.897382083661
감자탕,하나감자탕,37.4851170321287,126.928206413472
감자탕,대청뼈다귀감자탕,37.4898289290635,127.083724377185
감자탕,조프로감자탕 당곡점,37.491765710992,126.92755505799
감자탕,고황24시뼈다귀해장국감자탕,37.5923405362802,127.05204863222
감자탕,무청감자탕 수유점,,
감자탕,정대감감자탕 본점,37.5640908420588,127.065639525396
감자탕,가나안뼈해장탕,37.5557013897064,127.010827784684
감자탕,뼈찜대감자탕,37.5152302728344,127.110160682265
감자탕,박가뼈다귀감자탕 본점,37.5938111690961,127.074076110438
감자탕,팔팔감자탕,37.5100233704173,127.079528574599
감자탕,파이팅 감자탕,37.5032557117844,127.048271119694
감자탕,원조감자탕 일미집 역삼점,37.4965215456439,127.038595809797
감자탕,김채원24시감자탕,37.4784595159624,126.980606741421
감자탕,신사골감자탕 삼성점,37.510688974866,127.055321036155
감자탕,원조감자탕일미집 마곡나루역점,37.5689315072787,126.826143739069
감자탕,신사골감자탕 신사점,37.5157130529455,127.017808675422
감자탕,본가감자탕,37.5941508614633,127.088203940495
감자탕,이가해장국,37.5036274972267,127.022660298088
곱창구이,형제한우곱창 선유도점,37.5369943069185,126.894653327659
곱창구이,화덕돌곱창 잠실직영점,37.510021781182,127.081594543549
곱창구이,진곱창,37.5138868153175,127.109451314411
곱창구이,다케오 호르몬 데판야끼,37.5656706236898,126.991012694237
곱창구이,청어람 망원점,37.5581064714844,126.907521980502
곱창구이,은하곱창,37.5780403599325,127.056314751482
곱창구이,곱 마포점,37.5410415983081,126.949356635462
곱창구이,우월소곱창 신도림본점,37.5073694628793,126.885387464785
곱창구이,별미곱창,37.5146508811998,127.108360223941
곱창구이,연해장,37.5648358776941,127.021877683863
곱창구이,평양집,37.5348564728986,126.973968347862
곱창구이,화목순대국,,
곱창구이,초반식당,37.5627064258794,126.99088141694
곱창구이,새벽집 양곱창,37.5077209938211,126.884144736768
곱창구이,봉열소곱창,,
곱창구이,문정곱창,37.477245116591,126.890330588284
곱창구이,망원동맛집 초월양곱창,37.553044745122,126.906475304587
곱창구이,달랭이,37.5735516071257,126.990702935596
곱창구이,또올래곱창 송파본점,37.5107907536121,127.107821123063
곱창구이,전주익산,37.4832898616637,126.928776084349
곱창구이,도도곱창 건대본점,37.5393857281086,127.06929724367
곱창구이,건대 숯불부자곱창,37.542387068238,127.070932714667
곱창구이,박진주할머니김치곱창전골 서울대입구본점,37.4785358692204,126.957147678773
곱창구이,맛집곱창구이,37.4779865992416,126.983746667049
곱창구이,대성식당,37.5696681150158,126.994710290414
곱창구이,곰바위 본점,37.5148920028536,127.058814098409
곱창구이,곱창파는고깃집 공덕본점,37.55099812968,126.953625787034
곱창구이,우월소곱창 마포직영점,37.5423140022795,126.948966526798
곱창구이,전농곱창싱,37.5761512208429,127.058222525553
곱창구이,중앙실비,37.5167560126387,127.040841265738
곱창구이,오목교곱창 목동본점,37.5257155026408,126.87196251651
곱창구이,제일곱창 본점,37.5648218822196,127.03597450819
곱창구이,강남 곱,37.4943642838521,127.031552686124
곱창구이,곱 문래본점,37.5174631210953,126.896493699106
곱창구이,서촌뜰애우곱창타운,37.5765635584984,126.971612863275
곱창구이,오드리곱창,37.4779842550125,126.979146062044
곱창구이,아리양,37.5099827173615,127.04160872269
곱창구이,황곱,37.5567262620558,126.926393171305
곱창구이,대팔이네곱창 천호본점,37.5398267594193,127.125466295133
곱창구이,당산옛날곱창,37.5353741059467,126.902277256782
곱창구이,박진주할머니김치곱창전골 서울대입구본점,37.4785358692204,126.957147678773
곱창구이,전라도시네마,37.4832898616637,126.928776084349
곱창구이,청어람 2호점,37.5581820957383,126.907101885498
곱창구이,대승곱창,37.5616391536464,126.924578320532
곱창구이,도화곱창,37.5413372543439,126.949445372971
곱창구이,맛집곱창구이,37.4779865992416,126.983746667049
곱창구이,신림황소곱창,37.4848908059925,126.927057418795
곱창구이,미자네,37.4832898616637,126.928776084349
곱창구이,한양양곱창 본점,,
곱창구이,푸지미곱창,37.5361921826906,127.126763513364
곱창구이,삼촌네,37.4832898616637,126.928776084349
곱창구이,더막창스,37.5009946247186,127.025104306207
곱창구이,로타리곱창타운 연신내본점,37.618967607597,126.917627542972
곱창구이,고바우소곱창 노원본점,37.6530654591862,127.058210452271
김밥,케이트분식당,37.5178866228576,127.101917258808
김밥,아현김밥,37.5562426131286,126.954670420402
김밥,수아당,37.5930702585042,127.018022415284
김밥,보슬보슬 역삼본점,37.4976095062071,127.033280422536
김밥,도산분식 도산공원점,37.5235326034931,127.037404258783
김밥,아이러브신당동,37.5631892399075,127.014760804389
김밥,한입소반,37.5441005921649,126.97031380966
김밥,원조누드치즈김밥,37.5701125140082,126.999707163125
김밥,정식당,37.5256582878579,127.041081085945
김밥,모녀김밥,37.5702826169787,127.001120978032
김밥,장원김밥 서초점,37.5006193877919,127.025375937177
김밥,이공김밥 안암본점,37.5823978359913,127.028464639242
김밥,보슬보슬 압구정본점,37.5280853233349,127.031024642567
김밥,마포원조떡볶이,37.5403361441386,126.948796338712
김밥,오월의김밥,37.4760911961869,126.964603827591
김밥,현선이네 용산본점,37.5311508644746,126.96921812343
김밥,나누미떡볶이 성대본점,37.5837075999665,126.99791999332
김밥,금금 성수점,37.5398290032703,127.056657697488
김밥,명화당 명동1호점,37.5623744637762,126.983825690256
김밥,서호김밥,37.4916768903162,126.986695691024
김밥,교남김밥,37.5688537151032,126.965114852628
김밥,고른햇살,37.5870051810057,127.029458323825
김밥,서울하이볼,37.569366086862,126.985071467757
김밥,합정동 편한커피 도서관 라면,37.5479839925735,126.914523601273
김밥,유미분김밥 방배 직영점,37.4903601390981,126.992670246742
김밥,방배김밥 본점,37.488124974545,126.978403528246
김밥,유미분김밥 소정담 본점,37.5292052714037,126.900393371055
김밥,그동네떡볶이 홍대본점,37.5541310544794,126.927600206478
김밥,키친봄날,37.5589495258612,126.934433344877
김밥,동대문매운김밥,37.565835136565,127.015908950449
김밥,만냥하우스,37.5612894009044,126.93233334963
김밥,올바른김밥,37.5620946587536,126.926807347739
김밥,진순자계란말이김밥 봉천본점,37.4812391310185,126.947461075369
김밥,송이네,37.5566399011188,126.905903351508
김밥,루비떡볶이,37.5246295912402,127.037633322561
김밥,통통김밥 남대문시장점,37.5591664975063,126.976969095546
김밥,제일분식,37.6125852455048,127.028957382492
김밥,오프트,37.5464795029389,127.046675700296
김밥,김밥처럼 선유도역 본점,37.5389354910509,126.894529754291
김밥,5412,37.5372567125541,127.001672974712
김밥,금금 송리단길점,37.5089903710277,127.106225588918
김밥,서울김밥,37.5149546864741,127.110031216245
김밥,진미떡볶이,37.5621622383475,127.018876633448
김밥,영미김밥,37.5586573877793,126.94249132259
김밥,옛날할머니분식,37.5967779073182,127.076130885916
김밥,청담동 마녀김밥 광화문점,37.5704522392762,126.976279426381
김밥,연희김밥 본점,37.5680267589839,126.929375877582
김밥,옥이네김밥,37.6196909418421,126.922171955937
김밥,쪼매매운떡볶이 공릉,37.6282707117848,127.077780007937
김밥,종로분식,37.5699489387666,126.980705861634
김밥,신촌수제비,37.5556140768266,126.936155261034
김밥,다반,37.546937388063,127.042631969608
김밥,이레김밥 봉천1호점,37.4750842816468,126.96418510542
김밥,그동네떡볶이 연남점,37.561720227063,126.924131053478
김치전,익선애뜻,37.5733643719441,126.990596324033
김치전,목멱산방,37.5581161015051,126.986887946092
김치전,대홍집 잠실새내본점,37.5099761918389,127.08093758217
김치전,04판,37.5827129181786,127.00089632015
김치전,오향절면 양재본점,37.4858253305803,127.035716677085
김치전,주마등,37.5653486365681,126.991400516159
김치전,산골,37.4841859042134,126.954466715324
김치전,짱꼬집,37.5106736200341,127.084970666264
김치전,이태원 주식,37.533186066559,126.990439241797
김치전,일점사수제돼지갈비 교대역본점,37.4913384868369,127.013171270919
김치전,옛날 칼국수,37.6550688080345,127.059980216361
김치전,리정원 연희점,37.5657821197859,126.928645664118
김치전,조그삼,37.5427072186788,127.069679497126
김치전,삼각지 주식,37.5325680108282,126.972339944908
김치전,더기와 합정점,37.549569655302,126.916915897447
김치전,리정원 신촌점,37.5591556137153,126.939378744853
김치전,개나리아구찜 본점,37.5126667621757,127.109066094335
김치전,영동족발 본점,37.4845842002925,127.037999348618
김치전,위풍당당족발,37.5452842944977,127.056449654682
김치전,장수만세 면목본점,37.5924741699797,127.086302878565
김치전,다반,37.546937388063,127.042631969608
김치전,상수주택,37.5486519173627,126.921962064578
김치전,위풍당당족발 신당점,37.5650829518773,127.018020650943
김치전,막걸리전당,37.482562858333,126.951378697167
김치전,연남주막1987,37.5593293044974,126.923932245201
김치전,심술집,37.5424559249173,127.070447237392
김치전,영동족발 양재3호점,37.4842191864557,127.038325697852
김치전,마지,37.5776100466268,126.970805300872
김치전,주막,37.6127653759564,127.032008454525
김치전,주052,37.563404956031,127.037767815269
김치전,몽주막,37.548833129266,126.919841534344
김치전,한상가득왕솥뚜껑,37.5765661997138,126.897119251722
김치전,장군집 본점,37.4812788803214,126.945115249873
김치전,눅,37.538719359581,126.96656248232
김치전,강동반상,37.5498036802654,127.175347693962
김치전,소보키 강남점,37.5016033846107,127.027357416481
김치전,전주전집,37.4796678663785,126.980648374025
김치전,조선시대,37.5526016251589,126.921421864772
김치전,백곰막걸리,,
김치전,후문포차,37.5073845806985,127.025823165393
김치전,정주일가,37.553044745122,126.906475304587
김치전,한사발포차,37.5158126828943,127.041040623155
김치전,찰리주막 신촌점,37.5583374540738,126.936197642652
김치전,무진장포차,37.5137980249084,127.109787348807
김치전,흥부전놀부전,37.6394445447913,127.022891943466
김치전,육백집,37.5060995475667,127.003407328203
김치전,압구전,37.5255913428421,127.038405227112
김치전,족보애,37.6116601920272,127.032777572243
김치전,금성관 나주곰탕,37.5614253772141,126.97884383258
김치전,한사발,37.5830332229382,127.000654496525
김치찌개,옥찬,37.574169506909,126.998612034134
김치찌개,황태와쭈꾸미,37.5612085742601,127.005247686806
김치찌개,은주정,37.5686824540468,126.999757313391
김치찌개,굴다리식당,37.5421160247986,126.950811737715
김치찌개,한옥집김치찜 본점,37.5672716927969,126.964330722367
김치찌개,김삼보 여의도점,37.5298309198,126.919265654284
김치찌개,북촌김치재,37.5778350343218,126.986191887225
김치찌개,김촌 서울대입구 직영점,37.479131782432,126.952851693838
김치찌개,광화문집,37.571373869928,126.974982570478
김치찌개,김북순큰남비집 신사본점,37.5207186841862,127.019955768192
김치찌개,뚝배기집,37.5695562212513,126.988510058479
김치찌개,한국관,37.5634400950822,126.977382831046
김치찌개,조선호랑이 김치찌개&냉면 까치산점,37.5323197074745,126.843845521154
김치찌개,전주식당,37.6185353708275,127.07736255034
김치찌개,찌개의정석 마포성산본점,37.5644515105993,126.911816146929
김치찌개,김삼보김치찌개 신촌점,37.5588353689462,126.939671117926
김치찌개,화본담 방이직영점,37.5154937300715,127.113299840522
김치찌개,저-집,37.5555152236498,126.857176601126
김치찌개,고기반햄반김치찌개&김치찜 화곡점,37.5404428620206,126.837117508846
김치찌개,푼양이김치찌개 가락본점,37.4963859795829,127.121687252004
김치찌개,온미,37.5552233141176,127.075594139455
김치찌개,장꼬방묵은김치찌개전문,37.4868928106781,127.023662920981
김치찌개,인생식당,37.5588715323451,126.946071334253
김치찌개,사람사는 고깃집 김일도 논현점,37.509096946868,127.036982983157
김치찌개,청담골,37.5227679418531,127.043405669306
김치찌개,고냉지,37.5585039932418,126.942214946709
김치찌개,24시서울밥집,37.4831942527483,126.927570796996
김치찌개,고기반햄반김치찌개&김치찜 수유본점,37.6353119214924,127.024171468495
김치찌개,장독대김치찜김치찌개 용산점,37.5297718014452,126.964741503485
김치찌개,한대접,37.4824018798016,126.940427850813
김치찌개,임현숙의이화김치찌개,37.6012157744552,127.074377089585
김치찌개,김삼보한국관 종로점,37.5708444878121,126.979923668151
김치찌개,청년밥상문간,37.6088609651749,127.009098506123
김치찌개,장독대김치찌개,37.5208724804701,126.931298156696
김치찌개,송림식당,37.5367857595378,127.076517343663
김치찌개,신대감김치찌개,37.6004006141895,127.099177047034
김치찌개,한국관 을지로직영점,37.5660201420261,126.990158299018
김치찌개,옛날집,37.4853783011571,126.932444839994
김치찌개,굴다리식당,37.5415400527035,126.950684367131
김치찌개,한옥집김치찜 롯데몰김포공항점,37.562313207852,126.801278424065
김치찌개,감나무집기사식당,37.5618980731722,126.921903882667
김치찌개,딤치김치찌개 영등포점,37.5225648183699,126.892801084078
김치찌개,고기반햄반김치찌개&김치찜 상봉본점,37.5926046718541,127.09358335077
김치찌개,돈암동찌개 성신본점,37.5924400358491,127.018468160495
김치찌개,이화김치찌개,37.5759530879083,127.002921805188
김치찌개,충북식당,37.5475634041181,126.835651854052
김치찌개,왕삼겹정육식당,37.5485071591027,127.048126014979
김치찌개,탕탕,37.5615896264821,126.918127413756
김치찌개,사당역 힘찬정육식당,37.4755925756593,126.980498725427
김치찌개,구로돈가,37.4846765685379,126.892512650634
김치찌개,벽돌포차 홍대점,37.5500635919548,126.922632001883
김치찌개,장독대김치찌개 선릉점,37.5033351942461,127.051440761262
김치찌개,압구정찌개마을 공릉본점,37.6255751939682,127.072459402895
김치찌개,서천집,37.479966429878,126.88263620024
닭갈비,춘천중앙로숯불닭갈비,37.624918541058,127.072920488967
